timestamp,key
1709951253.780766,up
1709951253.8112798,up
1709951253.8394,up
1709951253.8400578,up
1709951253.8403494,up
1709951253.8405821,up
1709951253.840829,up
1709951253.8418198,up
1709951253.8421583,up
1709951253.8424056,up
1709951253.842633,up
1709951253.8428614,up
1709951253.8430872,up
1709951253.8433359,up
1709951253.8436174,up
1709951253.8439143,up
1709951253.8447368,up
1709951253.8451831,up
1709951253.8459735,up
1709951253.8464558,up
1709951253.8468416,up
1709951253.847375,up
1709951253.8478382,up
1709951253.8482707,up
1709951253.8657687,up
1709951253.8871758,up
1709951253.8911705,up
1709951253.9184933,up
1709951253.9639704,up
1709951253.9705539,up
1709951253.9921153,up
1709951254.0128462,up
1709951254.0466795,up
1709951254.0772922,up
1709951254.0967057,up
1709951254.1114829,up
1709951254.1275382,up
1709951254.149301,up
1709951254.1656227,up
1709951254.177383,up
1709951254.1930711,up
1709951254.2120876,up
1709951254.2290235,up
1709951254.2347815,up
1709951254.2631192,up
1709951254.2980788,up
1709951254.2991056,up
1709951254.3096523,up
1709951254.3265922,up
1709951254.3270628,up
1709951254.3273382,up
1709951254.3276112,up
1709951254.3339581,up
1709951254.3457935,up
1709951254.369135,up
1709951254.3702023,up
1709951254.3707776,up
1709951254.371206,up
1709951254.371562,up
1709951254.3849294,up
1709951254.410156,up
1709951254.4354758,up
1709951254.4617317,up
1709951254.4749064,up
1709951254.4965098,up
1709951254.5090818,up
1709951254.5371878,up
1709951254.5688264,up
1709951254.5898893,up
1709951254.6126268,up
1709951254.6322336,up
1709951254.6531596,up
1709951254.6678817,up
1709951254.668531,up
1709951254.6694403,up
1709951254.6706374,up
1709951254.6718743,up
1709951254.6878493,up
1709951254.7023573,up
1709951254.7332807,up
1709951254.7687683,up
1709951254.7697248,up
1709951254.7701993,up
1709951254.7704954,up
1709951254.770765,up
1709951254.7712443,up
1709951254.7715604,up
1709951254.7719083,up
1709951254.7722323,up
1709951254.7724977,up
1709951254.7727408,up
1709951254.7729814,up
1709951254.7732239,up
1709951254.773462,up
1709951254.773904,up
1709951254.7742288,up
1709951254.774554,up
1709951254.7750435,up
1709951254.775518,up
1709951254.7758176,up
1709951254.7761354,up
1709951254.776458,up
1709951254.7767556,up
1709951254.777048,up
1709951254.7774863,up
1709951254.7782338,up
1709951254.7789674,up
1709951254.7797918,up
1709951254.780472,up
1709951254.781046,up
1709951254.7816274,up
1709951254.782215,up
1709951254.7909982,up
1709951254.816526,up
1709951254.8333757,up
1709951254.8730066,up
1709951254.8899968,up
1709951254.9198146,up
1709951254.9461143,up
1709951254.9594557,up
1709951254.991743,up
1709951255.013912,up
1709951255.0396903,up
1709951255.0636811,up
1709951255.0748866,up
1709951255.0942068,up
1709951255.1311603,up
1709951255.1458583,up
1709951255.1766098,up
1709951255.2118065,up
1709951255.2278023,up
1709951255.2505515,up
1709951255.2703946,up
1709951255.3043292,up
1709951255.3391197,up
1709951255.3578796,up
1709951255.383142,up
1709951255.38451,up
1709951255.3851469,up
1709951255.385694,up
1709951255.3861706,up
1709951255.386637,up
1709951255.3870487,up
1709951255.3875356,up
1709951255.3879342,up
1709951255.3883293,up
1709951255.3886852,up
1709951255.3890228,up
1709951255.389367,up
1709951255.3898547,up
1709951255.3902366,up
1709951255.3906722,up
1709951255.3911252,up
1709951255.3915446,up
1709951255.391943,up
1709951255.392548,up
1709951255.3930259,up
1709951255.3934376,up
1709951255.394203,up
1709951255.3949888,up
1709951255.4028327,up
1709951255.4041207,up
1709951255.4277158,up
1709951255.42851,up
1709951255.4500248,up
1709951255.4934282,up
1709951255.5165987,up
1709951255.5420887,up
1709951255.5731645,up
1709951255.5937865,up
1709951255.6126807,up
1709951255.6377783,up
1709951255.6642761,up
1709951255.6914072,up
1709951255.7110481,up
1709951255.7782228,up
1709951255.7794418,up
1709951255.780396,up
1709951255.78093,up
1709951255.781299,up
1709951255.7818997,up
1709951255.7824044,up
1709951255.7828093,up
1709951255.7831373,up
1709951255.7834682,up
1709951255.78378,up
1709951255.784257,up
1709951255.7845218,up
1709951255.7847583,up
1709951255.7849905,up
1709951255.7852483,up
1709951255.7855027,up
1709951255.7936847,up
1709951255.794374,up
1709951255.7947733,up
1709951255.7950325,up
1709951255.7953136,up
1709951255.7955549,up
1709951255.7957938,up
1709951255.7960231,up
1709951255.7962677,up
1709951255.7965255,up
1709951255.7967708,up
1709951255.7969942,up
1709951255.7972255,up
1709951255.7974484,up
1709951255.7977245,up
1709951255.7979476,up
1709951255.7981699,up
1709951255.7983885,up
1709951255.7986171,up
1709951255.7988343,up
1709951255.799052,up
1709951255.7992706,up
1709951255.7994957,up
1709951255.7997122,up
1709951255.7999291,up
1709951255.8001451,up
1709951255.800359,up
1709951255.800574,up
1709951255.8007898,up
1709951255.801009,up
1709951255.801253,up
1709951255.8014936,up
1709951255.8018086,up
1709951255.8020725,up
1709951255.8023326,up
1709951255.8026314,up
1709951255.8029404,up
1709951255.803226,up
1709951255.8034945,up
1709951255.8037398,up
1709951255.8039887,up
1709951255.8042235,up
1709951255.8044448,up
1709951255.8046763,up
1709951255.804907,up
1709951255.8051388,up
1709951255.805358,up
1709951255.8112063,up
1709951255.8184588,up
1709951255.8365097,up
1709951255.8669167,up
1709951255.867585,up
1709951255.8681324,up
1709951255.8692575,up
1709951255.8701112,up
1709951255.8706286,up
1709951255.8709948,up
1709951255.8713908,up
1709951255.8717875,up
1709951255.8721917,up
1709951255.8726118,up
1709951255.8911357,up
1709951255.9189596,up
1709951255.9499476,up
1709951255.9747021,up
1709951255.9956791,up
1709951256.012331,up
1709951256.0248208,up
1709951256.0355685,up
1709951256.0451002,up
1709951256.068841,up
1709951256.0859818,up
1709951256.1003847,up
1709951256.121534,up
1709951256.1359591,up
1709951256.1477911,up
1709951256.170277,up
1709951256.2010362,up
1709951256.223714,up
1709951256.254363,up
1709951256.2690685,up
1709951256.2946641,up
1709951256.311089,up
1709951256.3390627,up
1709951256.3679385,up
1709951256.387139,up
1709951256.4085357,up
1709951256.4330819,up
1709951256.4390833,up
1709951256.4633782,up
1709951256.4879262,up
1709951256.5074775,up
1709951256.5245411,up
1709951256.547258,up
1709951256.5706663,up
1709951256.6017196,up
1709951256.6156268,up
1709951256.6453984,up
1709951256.6728613,up
1709951256.6990488,up
1709951256.7266555,up
1709951256.7402434,up
1709951256.760253,up
1709951256.7821064,up
1709951256.7952535,up
1709951256.823118,up
1709951256.8405237,up
1709951256.855519,up
1709951256.8783488,up
1709951256.905507,up
1709951256.929868,up
1709951256.961843,up
1709951256.9847875,up
1709951256.986981,up
1709951256.987763,up
1709951256.988209,up
1709951256.9885848,up
1709951256.989304,up
1709951257.0123394,up
1709951257.0326178,up
1709951257.0630853,up
1709951257.0874586,up
1709951257.0883121,up
1709951257.0886846,up
1709951257.0889566,up
1709951257.0892134,up
1709951257.0894923,up
1709951257.0899262,up
1709951257.0902214,up
1709951257.0904732,up
1709951257.0907454,up
1709951257.0910048,up
1709951257.091257,up
1709951257.0914972,up
1709951257.0917509,up
1709951257.0920103,up
1709951257.0922546,up
1709951257.0924919,up
1709951257.092731,up
1709951257.1062543,up
1709951257.1370676,up
1709951257.1623225,up
1709951257.1959991,up
1709951257.2170608,up
1709951257.2401526,up
1709951257.2631516,up
1709951257.2733955,up
1709951257.289905,up
1709951257.3061738,up
1709951257.3200762,up
1709951257.3580186,up
1709951257.3695009,up
1709951257.3886662,up
1709951257.4100058,up
1709951257.4355977,up
1709951257.4604862,up
1709951257.480614,up
1709951257.5031476,up
1709951257.5040128,up
1709951257.5045588,up
1709951257.5050757,up
1709951257.5056438,up
1709951257.506358,up
1709951257.5069315,up
1709951257.5338018,up
1709951257.5515902,up
1709951257.5663357,up
1709951257.6039937,up
1709951257.632348,up
1709951257.6480875,up
1709951257.6740866,up
1709951257.6889944,up
1709951257.7162232,up
1709951257.7386527,up
1709951257.7590225,up
1709951257.7720366,up
1709951257.8001053,up
1709951257.8171737,up
1709951257.8189166,up
1709951257.8497095,up
1709951257.8737586,up
1709951257.9036617,up
1709951257.9265819,up
1709951257.942827,up
1709951257.960195,up
1709951257.961144,up
1709951257.9633138,up
1709951257.9640868,up
1709951257.9786384,up
1709951257.9946325,up
1709951258.0061753,right
1709951258.0132966,right
1709951258.0277328,right
1709951258.0283465,right
1709951258.0287418,right
1709951258.029257,right
1709951258.0297356,right
1709951258.0301194,right
1709951258.0379128,right
1709951258.0704153,right
1709951258.0914454,right
1709951258.115388,right
1709951258.1548598,right
1709951258.1988769,right
1709951258.224329,right
1709951258.2254312,right
1709951258.225999,right
1709951258.2262917,right
1709951258.2265897,right
1709951258.2268572,right
1709951258.2271101,right
1709951258.2276766,right
1709951258.2281559,right
1709951258.2287405,right
1709951258.2462163,right
1709951258.2774382,right
1709951258.3069036,right
1709951258.3170323,right
1709951258.3383524,right
1709951258.366126,right
1709951258.3948762,right
1709951258.420056,right
1709951258.455612,right
1709951258.479167,right
1709951258.499273,right
1709951258.5391307,right
1709951258.5614839,right
1709951258.5850558,right
1709951258.6090853,right
1709951258.62411,right
1709951258.653177,right
1709951258.6643574,right
1709951258.6652696,right
1709951258.686994,right
1709951258.6983507,right
1709951258.716851,right
1709951258.7295327,right
1709951258.7516685,right
1709951258.7732692,right
1709951258.786588,right
1709951258.8091476,right
1709951258.8329985,right
1709951258.8717468,right
1709951258.8945034,right
1709951258.897498,right
1709951258.9097528,right
1709951258.932161,right
1709951258.9638183,right
1709951258.9909887,right
1709951259.017398,right
1709951259.036365,right
1709951259.0673609,right
1709951259.0951788,right
1709951259.1377857,right
1709951259.1676385,right
1709951259.1942325,right
1709951259.2342806,right
1709951259.2494996,right
1709951259.2574086,right
1709951259.2758877,right
1709951259.2995417,right
1709951259.325381,right
1709951259.3490667,right
1709951259.3607185,right
1709951259.3722577,right
1709951259.3996937,right
1709951259.4147723,right
1709951259.4155447,right
1709951259.4274507,right
1709951259.4537911,right
1709951259.4707172,right
1709951259.4963763,right
1709951259.5186424,right
1709951259.5477784,right
1709951259.5698793,right
1709951259.5905912,right
1709951259.612842,right
1709951259.640361,right
1709951259.6532757,right
1709951259.6664314,right
1709951259.691601,right
1709951259.7216794,right
1709951259.7472095,right
1709951259.7689297,right
1709951259.7814274,right
1709951259.8034492,right
1709951259.8278375,right
1709951259.8432655,right
1709951259.8639078,right
1709951259.8888378,right
1709951259.9123359,right
1709951259.9352338,right
1709951259.9610982,right
1709951259.981927,right
1709951260.008957,right
1709951260.0405865,right
1709951260.052876,right
1709951260.084225,right
1709951260.1070762,right
1709951260.1277359,right
1709951260.1626894,right
1709951260.1776273,right
1709951260.1898346,right
1709951260.2045794,right
1709951260.2306619,right
1709951260.2494516,right
1709951260.2736669,right
1709951260.2980852,right
1709951260.3297305,right
1709951260.3465958,right
1709951260.3722153,right
1709951260.392832,right
1709951260.4205055,right
1709951260.4331133,right
1709951260.4350154,right
1709951260.4411802,right
1709951260.470695,right
1709951260.4981537,right
1709951260.4990776,right
1709951260.513404,right
1709951260.5142632,right
1709951260.514596,right
1709951260.5149026,right
1709951260.5154462,right
1709951260.515813,right
1709951260.516128,right
1709951260.5164237,right
1709951260.516703,right
1709951260.5169926,right
1709951260.5173671,right
1709951260.5283735,right
1709951260.5549178,right
1709951260.5750825,right
1709951260.5782392,right
1709951260.6041746,right
1709951260.6054099,right
1709951260.6296625,right
1709951260.6513667,right
1709951260.6520317,right
1709951260.6683054,right
1709951260.6694987,right
1709951260.670757,right
1709951260.6715407,right
1709951260.672147,right
1709951260.6728487,right
1709951260.6733837,right
1709951260.7008867,right
1709951260.7174218,right
1709951260.7431006,right
1709951260.7567754,right
1709951260.7581127,right
1709951260.7600796,right
1709951260.7941039,right
1709951260.7949605,right
1709951260.821719,right
1709951260.8343964,right
1709951260.8454185,right
1709951260.8618429,right
1709951260.886874,right
1709951260.8986368,right
1709951260.934118,right
1709951260.9461756,right
1709951260.9467502,right
1709951260.9471884,right
1709951260.9475589,right
1709951260.9479232,right
1709951260.9482095,right
1709951260.9485507,right
1709951260.948931,right
1709951260.9492774,right
1709951260.9496331,right
1709951260.9499218,right
1709951260.9501681,right
1709951260.9504306,right
1709951260.95069,right
1709951260.9509342,right
1709951260.9511843,right
1709951260.9514444,right
1709951260.951723,right
1709951260.951979,right
1709951260.9521985,right
1709951260.9525027,right
1709951260.9528933,right
1709951260.953181,right
1709951260.953407,right
1709951260.9536958,right
1709951260.9699814,right
1709951260.9836504,right
1709951260.996637,right
1709951261.0029056,right
1709951261.0036554,right
1709951261.0044014,right
1709951261.005199,right
1709951261.0060608,right
1709951261.0068865,right
1709951261.0076828,right
1709951261.0084193,right
1709951261.00915,right
1709951261.0099275,right
1709951261.0106573,right
1709951261.011268,right
1709951261.01186,right
1709951261.0124674,right
1709951261.0130768,right
1709951261.0208187,right
1709951261.0228105,right
1709951261.0443726,right
1709951261.0553398,right
1709951261.070716,right
1709951261.0711966,right
1709951261.0715315,right
1709951261.0718155,right
1709951261.0720685,right
1709951261.0723066,right
1709951261.0725465,right
1709951261.0728195,right
1709951261.0730464,right
1709951261.0732744,right
1709951261.073512,right
1709951261.0741277,right
1709951261.0745199,right
1709951261.075277,right
1709951261.0909572,right
1709951261.102293,right
1709951261.1032605,right
1709951261.1268966,right
1709951261.127475,right
1709951261.1279602,right
1709951261.1283267,right
1709951261.1286683,right
1709951261.140078,right
1709951261.1649418,right
1709951261.1865723,right
1709951261.1900458,right
1709951261.1906955,right
1709951261.2030451,right
1709951261.2035894,right
1709951261.2042046,right
1709951261.2213857,right
1709951261.246053,right
1709951261.2750664,right
1709951261.2759979,right
1709951261.2763572,right
1709951261.287868,right
1709951261.3112338,right
1709951261.3240387,right
1709951261.3568778,right
1709951261.382069,right
1709951261.3825512,right
1709951261.383179,right
1709951261.404477,right
1709951261.40541,right
1709951261.4068828,right
1709951261.4078252,right
1709951261.40872,right
1709951261.4092753,right
1709951261.409747,right
1709951261.4101188,right
1709951261.4106195,right
1709951261.410943,right
1709951261.4112194,right
1709951261.411492,right
1709951261.4117618,right
1709951261.4122083,right
1709951261.412522,right
1709951261.41283,right
1709951261.4131231,right
1709951261.4134054,right
1709951261.4138296,right
1709951261.4141715,right
1709951261.4146554,right
1709951261.4149659,right
1709951261.4152374,right
1709951261.4155076,right
1709951261.4157705,right
1709951261.416038,right
1709951261.416312,right
1709951261.4165835,right
1709951261.4168558,right
1709951261.4171326,right
1709951261.417401,right
1709951261.417724,right
1709951261.4180028,right
1709951261.4182725,right
1709951261.4185328,right
1709951261.4188147,right
1709951261.4191232,right
1709951261.4194322,right
1709951261.4209545,right
1709951261.4215012,right
1709951261.455229,right
1709951261.4867365,right
1709951261.5035126,right
1709951261.5041504,right
1709951261.505063,right
1709951261.5059795,right
1709951261.506455,right
1709951261.5068564,right
1709951261.5072355,right
1709951261.5095022,right
1709951261.5374084,right
1709951261.5383399,right
1709951261.5387783,right
1709951261.5399947,right
1709951261.540904,right
1709951261.5412915,right
1709951261.5415313,right
1709951261.5419338,right
1709951261.5429497,right
1709951261.5435507,right
1709951261.5552862,right
1709951261.5709555,right
1709951261.6102967,right
1709951261.6110528,right
1709951261.6113796,right
1709951261.6116443,right
1709951261.611889,right
1709951261.6121328,right
1709951261.6123607,right
1709951261.612592,right
1709951261.612863,right
1709951261.6131563,right
1709951261.613805,right
1709951261.6142259,right
1709951261.6145203,right
1709951261.6147723,right
1709951261.6150339,right
1709951261.615343,right
1709951261.6157236,right
1709951261.6161377,right
1709951261.616579,right
1709951261.6330674,right
1709951261.6518416,right
1709951261.7041194,right
1709951261.7277339,right
1709951261.7429168,right
1709951261.7619176,right
1709951261.7629564,right
1709951261.763408,right
1709951261.7636964,right
1709951261.7643125,right
1709951261.764968,right
1709951261.7657387,right
1709951261.7661824,right
1709951261.766519,right
1709951261.766833,right
1709951261.7671268,right
1709951261.7673829,right
1709951261.7676558,right
1709951261.7679374,right
1709951261.768192,right
1709951261.7684734,right
1709951261.7833278,right
1709951261.8080244,right
1709951261.8096244,right
1709951261.8287623,right
1709951261.8347301,right
1709951261.8533006,right
1709951261.8793726,right
1709951261.89526,right
1709951261.9159431,right
1709951261.9167747,right
1709951261.9411063,right
1709951261.9471364,right
1709951261.9483168,right
1709951261.9492676,right
1709951261.9499784,right
1709951261.9507394,right
1709951261.9582758,right
1709951261.984511,right
1709951262.0068083,right
1709951262.0328538,right
1709951262.0459795,right
1709951262.0675085,right
1709951262.0901601,right
1709951262.091089,right
1709951262.1134405,right
1709951262.1640813,right
1709951262.185617,right
1709951262.2176769,right
1709951262.234234,right
1709951262.2633827,right
1709951262.2741704,right
1709951262.2858946,right
1709951262.286805,right
1709951262.2873964,right
1709951262.2880647,right
1709951262.3127818,right
1709951262.332384,right
1709951262.344071,right
1709951262.3445365,right
1709951262.344861,right
1709951262.3454676,right
1709951262.3623314,right
1709951262.3681524,right
1709951262.3735192,right
1709951262.3859437,right
1709951262.406853,right
1709951262.4360826,middle
1709951262.4538615,right
1709951262.4647892,right
1709951262.486482,right
1709951262.5178995,right
1709951262.5435014,right
1709951262.577995,right
1709951262.5950382,right
1709951262.6253748,right
1709951262.6403234,right
1709951262.6411777,right
1709951262.6580884,right
1709951262.673028,right
1709951262.6961234,right
1709951262.724799,right
1709951262.7493203,right
1709951262.769158,right
1709951262.8044345,right
1709951262.8309054,right
1709951262.8377213,right
1709951262.847259,right
1709951262.867193,right
1709951262.874587,right
1709951262.8849525,right
1709951262.8996243,right
1709951262.9281518,right
1709951262.956993,right
1709951262.9716413,right
1709951262.9966128,right
1709951263.0040517,right
1709951263.0051377,right
1709951263.0346184,right
1709951263.035445,right
1709951263.035792,right
1709951263.036129,right
1709951263.0364726,right
1709951263.0367782,right
1709951263.0370748,right
1709951263.0373647,right
1709951263.038831,right
1709951263.0534196,right
1709951263.0789154,right
1709951263.117246,right
1709951263.119624,right
1709951263.1209338,right
1709951263.1291664,right
1709951263.1492488,right
1709951263.1955898,right
1709951263.2218661,right
1709951263.2712905,right
1709951263.2899637,right
1709951263.312392,right
1709951263.3258977,right
1709951263.337193,right
1709951263.3381264,right
1709951263.3387086,right
1709951263.3390617,right
1709951263.3397412,right
1709951263.340205,right
1709951263.3405426,right
1709951263.340859,right
1709951263.3412023,right
1709951263.3416193,right
1709951263.3424635,right
1709951263.3434439,right
1709951263.3443093,right
1709951263.3447587,right
1709951263.3450842,right
1709951263.345442,right
1709951263.3460937,right
1709951263.3465412,right
1709951263.3468254,right
1709951263.347069,right
1709951263.3473024,right
1709951263.3477402,right
1709951263.3480637,right
1709951263.3486078,right
1709951263.3488948,right
1709951263.3491561,right
1709951263.349501,right
1709951263.3498774,right
1709951263.350165,right
1709951263.3504982,right
1709951263.3508117,right
1709951263.3510623,right
1709951263.3513017,right
1709951263.3647232,right
1709951263.3828077,right
1709951263.4157598,right
1709951263.4351358,right
1709951263.4356558,right
1709951263.4359682,right
1709951263.460303,right
1709951263.491292,right
1709951263.507586,right
1709951263.535602,right
1709951263.5431168,right
1709951263.5439014,right
1709951263.55647,right
1709951263.5913022,right
1709951263.635829,right
1709951263.6592536,right
1709951263.6810627,right
1709951263.7070694,right
1709951263.7244275,right
1709951263.7470694,right
1709951263.7575006,right
1709951263.7997758,right
1709951263.8237484,right
1709951263.8749065,right
1709951263.894939,right
1709951263.9118948,right
1709951263.9219441,right
1709951263.9439335,right
1709951263.9695063,right
1709951263.970948,right
1709951263.992587,right
1709951264.0126472,right
1709951264.0188742,right
1709951264.0257158,right
1709951264.04014,right
1709951264.0653415,right
1709951264.087771,right
1709951264.0881543,right
1709951264.0885727,right
1709951264.0888727,right
1709951264.0988424,right
1709951264.105393,right
1709951264.1116948,right
1709951264.1304753,right
1709951264.1317072,right
1709951264.1328676,right
1709951264.1340296,right
1709951264.1547885,right
1709951264.180787,right
1709951264.1932826,right
1709951264.2217014,right
1709951264.2302334,right
1709951264.2314417,right
1709951264.2321906,right
1709951264.2327232,right
1709951264.2331808,right
1709951264.260044,right
1709951264.2878182,right
1709951264.3061829,right
1709951264.3188322,right
1709951264.3314543,right
1709951264.3537114,right
1709951264.3667815,right
1709951264.376908,right
1709951264.4148622,right
1709951264.4409702,right
1709951264.4677498,right
1709951264.47909,right
1709951264.5019264,right
1709951264.527919,right
1709951264.5440676,right
1709951264.5445793,right
1709951264.5449383,right
1709951264.5452955,right
1709951264.5679727,right
1709951264.6204085,right
1709951264.6482005,right
1709951264.6973617,right
1709951264.7125576,right
1709951264.7314842,right
1709951264.7620313,right
1709951264.8032825,right
1709951264.8152697,right
1709951264.8534372,right
1709951264.873037,right
1709951264.8741837,right
1709951264.8746245,right
1709951264.8749158,right
1709951264.8751862,right
1709951264.875684,right
1709951264.8760035,right
1709951264.8786278,right
1709951264.879428,right
1709951264.880343,right
1709951264.8888724,right
1709951264.9153879,right
1709951264.9317029,right
1709951264.954209,right
1709951264.9659085,right
1709951264.9802368,right
1709951264.983035,right
1709951265.0105186,right
1709951265.0265775,right
1709951265.0429578,right
1709951265.062901,right
1709951265.0836594,right
1709951265.0909235,right
1709951265.0913267,right
1709951265.091592,right
1709951265.0918384,right
1709951265.0920815,right
1709951265.0923254,right
1709951265.0925663,right
1709951265.0927918,right
1709951265.093035,right
1709951265.0932763,right
1709951265.0935097,right
1709951265.0938344,right
1709951265.094077,right
1709951265.0943131,right
1709951265.0945542,right
1709951265.0947926,right
1709951265.0951211,right
1709951265.0953643,right
1709951265.095635,right
1709951265.0959258,right
1709951265.0961847,right
1709951265.0964248,right
1709951265.0966532,right
1709951265.0968742,right
1709951265.097095,right
1709951265.0973153,right
1709951265.0975785,right
1709951265.0978296,right
1709951265.0980575,right
1709951265.0982845,right
1709951265.0985062,right
1709951265.0987272,right
1709951265.0989552,right
1709951265.0991838,right
1709951265.0994074,right
1709951265.0998535,right
1709951265.1001031,right
1709951265.100339,right
1709951265.1005723,right
1709951265.1008136,right
1709951265.1010492,right
1709951265.1012807,right
1709951265.101529,right
1709951265.1212065,right
1709951265.1592696,right
1709951265.1603272,right
1709951265.160786,right
1709951265.161085,right
1709951265.161367,right
1709951265.1652722,right
1709951265.166196,right
1709951265.1671922,right
1709951265.1849725,right
1709951265.1966414,right
1709951265.196975,right
1709951265.2102177,right
1709951265.2323694,right
1709951265.2329054,right
1709951265.2332919,right
1709951265.2360077,right
1709951265.2365782,right
1709951265.2715275,right
1709951265.2854657,right
1709951265.3257208,right
1709951265.3504932,right
1709951265.36968,right
1709951265.3789735,right
1709951265.37965,right
1709951265.3911495,right
1709951265.4099758,right
1709951265.4441402,right
1709951265.458642,right
1709951265.459534,right
1709951265.4707367,right
1709951265.4833148,right
1709951265.4990842,right
1709951265.5468748,right
1709951265.575611,right
1709951265.5913064,right
1709951265.6056914,right
1709951265.6468728,right
1709951265.6477568,right
1709951265.6791334,right
1709951265.7129605,right
1709951265.7141073,right
1709951265.7147257,right
1709951265.7152724,right
1709951265.7157629,right
1709951265.71639,right
1709951265.7171292,right
1709951265.7254891,right
1709951265.7261097,right
1709951265.732569,right
1709951265.7463386,right
1709951265.762731,right
1709951265.7661197,right
1709951265.7775002,right
1709951265.8006287,right
1709951265.820722,right
1709951265.8217173,right
1709951265.8340654,right
1709951265.8513439,right
1709951265.8679163,right
1709951265.891169,right
1709951265.930187,right
1709951265.9323883,right
1709951265.9492452,right
1709951265.960227,right
1709951265.9723754,right
1709951266.0019689,right
1709951266.0069804,right
1709951266.0350356,right
1709951266.04804,right
1709951266.0717697,right
1709951266.1012294,right
1709951266.1190786,right
1709951266.1312315,right
1709951266.150642,down
1709951266.1870239,down
1709951266.1994936,down
1709951266.2004044,down
1709951266.2106264,down
1709951266.219097,down
1709951266.2496405,down
1709951266.2620134,down
1709951266.2624981,down
1709951266.2826495,down
1709951266.2997088,down
1709951266.3073742,down
1709951266.308202,down
1709951266.3355827,down
1709951266.3493998,down
1709951266.3700702,down
1709951266.3942313,down
1709951266.4280367,down
1709951266.4286041,down
1709951266.4293308,down
1709951266.4410117,down
1709951266.46289,down
1709951266.4636576,down
1709951266.4643085,down
1709951266.513283,down
1709951266.5386868,down
1709951266.5515244,down
1709951266.568993,down
1709951266.5820806,down
1709951266.583419,down
1709951266.584183,down
1709951266.590816,down
1709951266.5992246,down
1709951266.5997596,down
1709951266.610421,down
1709951266.6324987,down
1709951266.6747622,down
1709951266.696332,down
1709951266.7114,down
1709951266.7125351,down
1709951266.7187965,down
1709951266.7198157,down
1709951266.720457,down
1709951266.7209375,down
1709951266.721296,down
1709951266.721756,down
1709951266.7222126,down
1709951266.7225842,down
1709951266.7229903,down
1709951266.7235725,down
1709951266.7239997,down
1709951266.7243185,down
1709951266.7246482,down
1709951266.7250614,down
1709951266.725523,down
1709951266.726075,down
1709951266.726388,down
1709951266.7267873,down
1709951266.7272666,down
1709951266.7277179,down
1709951266.7281606,down
1709951266.7287724,down
1709951266.743816,down
1709951266.74678,down
1709951266.7582064,down
1709951266.7782109,down
1709951266.8221798,down
1709951266.8345492,down
1709951266.85727,down
1709951266.881803,down
1709951266.8989046,down
1709951266.9308927,down
